ID,StartDate,StartTime,EndDate,EndTime,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year,Age,Age group,Weekday,Start station to end station
5725467,12/06/2017,8:50,6/12/2017,9:03,806,Allen St & Hester St,Lexington Ave & E 29 St,Subscriber,Male,1990,32,30-39,Monday,Allen St & Hester St to Lexington Ave & E 29 St
5941730,15/06/2017,18:19,6/15/2017,18:38,1146,Lexington Ave & Classon Ave,Atlantic Ave & Furman St,Subscriber,Male,1988,34,30-39,Thursday,Lexington Ave & Classon Ave to Atlantic Ave & Furman St
1713896,07/03/2017,19:18,3/7/2017,19:23,322,Canal St & Rutgers St,Henry St & Grand St,Subscriber,Female,1964,58,50-59,Tuesday,Canal St & Rutgers St to Henry St & Grand St
3286226,24/04/2017,21:25,4/24/2017,21:29,227,E 25 St & 1 Ave,1 Ave & E 16 St,Subscriber,Male,1994,28,20-29,Monday,E 25 St & 1 Ave to 1 Ave & E 16 St
2417677,05/04/2017,17:59,4/5/2017,18:15,954,W 26 St & 10 Ave,9 Ave & W 45 St,Subscriber,Male,1969,53,50-59,Wednesday,W 26 St & 10 Ave to 9 Ave & W 45 St
2672948,12/04/2017,5:41,4/12/2017,5:50,560,W 47 St & 10 Ave,8 Ave & W 33 St,Subscriber,Male,1981,41,40-49,Wednesday,W 47 St & 10 Ave to 8 Ave & W 33 St
4089568,11/05/2017,12:50,5/11/2017,13:28,2259,E 12 St & 3 Ave,E 11 St & 2 Ave,Subscriber,Male,1997,25,20-29,Thursday,E 12 St & 3 Ave to E 11 St & 2 Ave
3686308,03/05/2017,8:11,5/3/2017,8:22,674,Christopher St & Greenwich St,E 12 St & 3 Ave,Subscriber,Female,1988,34,30-39,Wednesday,Christopher St & Greenwich St to E 12 St & 3 Ave
5057014,31/05/2017,16:42,5/31/2017,16:50,456,W 20 St & 8 Ave,W 26 St & 8 Ave,Subscriber,Female,1985,37,30-39,Wednesday,W 20 St & 8 Ave to W 26 St & 8 Ave
5954601,15/06/2017,21:16,6/15/2017,21:43,1583,2 Ave & E 31 St,Cooper Square & E 7 St,Non_Subscriber,Male,1981,41,40-49,Thursday,2 Ave & E 31 St to Cooper Square & E 7 St
4654698,22/05/2017,18:29,5/22/2017,18:37,441,W 52 St & 6 Ave,Amsterdam Ave & W 73 St,Subscriber,Male,1987,35,30-39,Monday,W 52 St & 6 Ave to Amsterdam Ave & W 73 St
5276733,04/06/2017,2:17,6/4/2017,2:34,1011,Washington Pl & 6 Ave,Suffolk St & Stanton St,Subscriber,Male,1988,34,30-39,Sunday,Washington Pl & 6 Ave to Suffolk St & Stanton St
6686111,28/06/2017,20:26,6/28/2017,20:51,1455,Duane St & Greenwich St,South St & Whitehall St,Non_Subscriber,Female,1990,32,30-39,Wednesday,Duane St & Greenwich St to South St & Whitehall St
25470,03/01/2017,6:25,1/3/2017,6:37,726,8 Ave & W 33 St,W 52 St & 5 Ave,Subscriber,Male,1976,46,40-49,Tuesday,8 Ave & W 33 St to W 52 St & 5 Ave
174116,10/01/2017,20:59,1/10/2017,21:03,248,Carmine St & 6 Ave,W Broadway & Spring St,Subscriber,Male,1987,35,30-39,Tuesday,Carmine St & 6 Ave to W Broadway & Spring St
3702899,03/05/2017,13:09,5/3/2017,13:17,493,Greenwich St & Hubert St,Lispenard St & Broadway,Subscriber,Male,1965,57,50-59,Wednesday,Greenwich St & Hubert St to Lispenard St & Broadway
1086513,16/02/2017,18:05,2/16/2017,18:11,319,E 48 St & 5 Ave,W 41 St & 8 Ave,Subscriber,Male,1988,34,30-39,Thursday,E 48 St & 5 Ave to W 41 St & 8 Ave
2161137,29/03/2017,8:03,3/29/2017,8:08,303,Carroll St & Smith St,Carroll St & Columbia St,Subscriber,Female,1974,48,40-49,Wednesday,Carroll St & Smith St to Carroll St & Columbia St
6815929,30/06/2017,23:35,6/30/2017,23:55,1200,9 Ave & W 18 St,E 53 St & 3 Ave,Subscriber,Male,1990,32,30-39,Friday,9 Ave & W 18 St to E 53 St & 3 Ave
870002,06/02/2017,8:19,2/6/2017,8:22,218,Central Park S & 6 Ave,E 58 St & 3 Ave,Subscriber,Male,1959,63,60-69,Monday,Central Park S & 6 Ave to E 58 St & 3 Ave
3201773,23/04/2017,11:59,4/23/2017,12:58,3544,Grand Army Plaza & Plaza St West,3 St & 7 Ave,Non_Subscriber,Male,1981,41,40-49,Sunday,Grand Army Plaza & Plaza St West to 3 St & 7 Ave
936454,08/02/2017,11:58,2/8/2017,12:18,1175,Hancock St & Bedford Ave,Grand Army Plaza & Plaza St West,Subscriber,Female,1986,36,30-39,Wednesday,Hancock St & Bedford Ave to Grand Army Plaza & Plaza St West
1393687,25/02/2017,12:20,2/25/2017,12:35,854,E 2 St & Avenue B,W 17 St & 8 Ave,Subscriber,Male,1991,31,30-39,Saturday,E 2 St & Avenue B to W 17 St & 8 Ave
488749,22/01/2017,14:53,1/22/2017,14:58,315,Amsterdam Ave & W 82 St,W 90 St & Amsterdam Ave,Subscriber,Female,1952,70,70-79,Sunday,Amsterdam Ave & W 82 St to W 90 St & Amsterdam Ave
2407604,05/04/2017,15:28,4/5/2017,15:48,1212,E 30 St & Park Ave S,E 67 St & Park Ave,Subscriber,Female,1962,60,60-69,Wednesday,E 30 St & Park Ave S to E 67 St & Park Ave
109483,06/01/2017,11:36,1/6/2017,11:42,347,Columbia St & Rivington St,Madison St & Clinton St,Subscriber,Male,1987,35,30-39,Friday,Columbia St & Rivington St to Madison St & Clinton St
530394,25/01/2017,8:14,1/25/2017,8:21,414,West Thames St,West St & Chambers St,Subscriber,Female,1989,33,30-39,Wednesday,West Thames St to West St & Chambers St
12991,01/01/2017,18:24,1/1/2017,18:54,1819,1 Ave & E 78 St,W 14 St & The High Line,Subscriber,Male,1987,35,30-39,Sunday,1 Ave & E 78 St to W 14 St & The High Line
1588764,02/03/2017,18:57,3/2/2017,18:59,160,W 16 St & The High Line,W 13 St & Hudson St,Subscriber,Male,1983,39,30-39,Thursday,W 16 St & The High Line to W 13 St & Hudson St
6104010,19/06/2017,7:36,6/19/2017,7:44,495,47 Ave & 31 St,46 Ave & 5 St,Subscriber,Male,1995,27,20-29,Monday,47 Ave & 31 St to 46 Ave & 5 St
411823,19/01/2017,17:38,1/19/2017,17:49,658,E 47 St & 2 Ave,Broadway & W 39 St,Subscriber,Male,1983,39,30-39,Thursday,E 47 St & 2 Ave to Broadway & W 39 St
3691640,03/05/2017,9:01,5/3/2017,9:29,1643,Bushwick Ave & Powers St,York St & Jay St,Subscriber,Female,1985,37,30-39,Wednesday,Bushwick Ave & Powers St to York St & Jay St
3212131,23/04/2017,14:12,4/23/2017,14:14,171,E 2 St & Avenue B,E 9 St & Avenue C,Subscriber,Female,1969,53,50-59,Sunday,E 2 St & Avenue B to E 9 St & Avenue C
5110759,01/06/2017,13:05,6/1/2017,13:11,395,E 6 St & Avenue B,Henry St & Grand St,Subscriber,Male,1963,59,50-59,Thursday,E 6 St & Avenue B to Henry St & Grand St
1658303,06/03/2017,6:40,3/6/2017,6:54,823,W 13 St & 6 Ave,E 14 St & Avenue B,Subscriber,Male,1962,60,60-69,Monday,W 13 St & 6 Ave to E 14 St & Avenue B
3231332,23/04/2017,18:25,4/23/2017,18:43,1066,Central Park S & 6 Ave,5 Ave & E 78 St,Non_Subscriber,Male,1981,41,40-49,Sunday,Central Park S & 6 Ave to 5 Ave & E 78 St
5178025,02/06/2017,13:02,6/2/2017,13:11,565,Amsterdam Ave & W 79 St,W 95 St & Broadway,Subscriber,Female,1955,67,60-69,Friday,Amsterdam Ave & W 79 St to W 95 St & Broadway
6322215,22/06/2017,19:00,6/22/2017,19:07,370,11 Ave & W 27 St,8 Ave & W 31 St,Subscriber,Female,1972,50,50-59,Thursday,11 Ave & W 27 St to 8 Ave & W 31 St
6292420,22/06/2017,12:03,6/22/2017,12:16,757,Great Jones St,Division St & Bowery,Subscriber,Female,1995,27,20-29,Thursday,Great Jones St to Division St & Bowery
4893017,27/05/2017,18:46,5/27/2017,18:52,371,8 Ave & W 31 St,W 22 St & 8 Ave,Subscriber,Female,1964,58,50-59,Saturday,8 Ave & W 31 St to W 22 St & 8 Ave
1858796,13/03/2017,8:23,3/13/2017,8:30,383,West Thames St,Water - Whitehall Plaza,Subscriber,Female,1974,48,40-49,Monday,West Thames St to Water - Whitehall Plaza
6592160,27/06/2017,15:24,6/27/2017,15:31,389,E 23 St & 1 Ave,Broadway & E 22 St,Subscriber,Male,1982,40,40-49,Tuesday,E 23 St & 1 Ave to Broadway & E 22 St
5007909,30/05/2017,17:37,5/30/2017,17:52,924,8 Ave & W 33 St,1 Ave & E 16 St,Subscriber,Male,1972,50,50-59,Tuesday,8 Ave & W 33 St to 1 Ave & E 16 St
1821647,10/03/2017,18:09,3/10/2017,18:15,361,W 18 St & 6 Ave,Washington Pl & Broadway,Subscriber,Female,1990,32,30-39,Friday,W 18 St & 6 Ave to Washington Pl & Broadway
5001163,30/05/2017,15:58,5/30/2017,16:13,906,1 Ave & E 16 St,1 Ave & E 68 St,Subscriber,Male,1982,40,40-49,Tuesday,1 Ave & E 16 St to 1 Ave & E 68 St
227375,12/01/2017,15:00,1/12/2017,15:09,532,W 18 St & 6 Ave,E 20 St & 2 Ave,Subscriber,Male,1989,33,30-39,Thursday,W 18 St & 6 Ave to E 20 St & 2 Ave
511331,23/01/2017,17:28,1/23/2017,17:51,1391,W 38 St & 8 Ave,W 27 St & 7 Ave,Subscriber,Male,1972,50,50-59,Monday,W 38 St & 8 Ave to W 27 St & 7 Ave
2095232,26/03/2017,12:23,3/26/2017,12:57,2001,Central Park West & W 72 St,E 97 St & Madison Ave,Non_Subscriber,Male,1981,41,40-49,Sunday,Central Park West & W 72 St to E 97 St & Madison Ave
6358884,23/06/2017,12:44,6/23/2017,12:52,457,Greenwich Ave & 8 Ave,W 26 St & 10 Ave,Subscriber,Male,1971,51,50-59,Friday,Greenwich Ave & 8 Ave to W 26 St & 10 Ave
4786384,25/05/2017,8:00,5/25/2017,8:09,559,E 20 St & Park Ave,Greenwich Ave & 8 Ave,Subscriber,Male,1975,47,40-49,Thursday,E 20 St & Park Ave to Greenwich Ave & 8 Ave
2652860,11/04/2017,17:36,4/11/2017,17:41,278,Central Park S & 6 Ave,Central Park West & W 68 St,Subscriber,Male,1958,64,60-69,Tuesday,Central Park S & 6 Ave to Central Park West & W 68 St
228975,12/01/2017,15:45,1/12/2017,15:57,697,W 25 St & 6 Ave,E 27 St & 1 Ave,Subscriber,Male,1986,36,30-39,Thursday,W 25 St & 6 Ave to E 27 St & 1 Ave
1862182,13/03/2017,9:37,3/13/2017,9:55,1076,Bayard St & Baxter St,E 33 St & 2 Ave,Subscriber,Male,1990,32,30-39,Monday,Bayard St & Baxter St to E 33 St & 2 Ave
1432998,26/02/2017,16:33,2/26/2017,17:16,2585,E 7 St & Avenue A,Bayard St & Baxter St,Subscriber,Male,1952,70,70-79,Sunday,E 7 St & Avenue A to Bayard St & Baxter St
93958,05/01/2017,17:57,1/5/2017,18:19,1309,11 Ave & W 27 St,E 10 St & Avenue A,Subscriber,Male,1986,36,30-39,Thursday,11 Ave & W 27 St to E 10 St & Avenue A
2128616,27/03/2017,18:54,3/27/2017,19:11,1030,E 51 St & 1 Ave,E 81 St & York Ave,Subscriber,Male,1991,31,30-39,Monday,E 51 St & 1 Ave to E 81 St & York Ave
3293818,25/04/2017,8:43,4/25/2017,8:45,159,South St & Gouverneur Ln,South St & Whitehall St,Subscriber,Female,1975,47,40-49,Tuesday,South St & Gouverneur Ln to South St & Whitehall St
729053,01/02/2017,7:22,2/1/2017,7:35,777,Myrtle Ave & Lewis Ave,Clinton Ave & Myrtle Ave,Subscriber,Male,1992,30,30-39,Wednesday,Myrtle Ave & Lewis Ave to Clinton Ave & Myrtle Ave
2476245,07/04/2017,17:59,4/7/2017,18:15,938,Broadway & W 51 St,Central Park W & W 96 St,Subscriber,Male,1961,61,60-69,Friday,Broadway & W 51 St to Central Park W & W 96 St
5904884,15/06/2017,8:41,6/15/2017,9:01,1161,Murray St & West St,South End Ave & Liberty St,Subscriber,Male,1967,55,50-59,Thursday,Murray St & West St to South End Ave & Liberty St
648040,28/01/2017,21:23,1/28/2017,21:34,636,Spruce St & Nassau St,E 11 St & 1 Ave,Subscriber,Male,1985,37,30-39,Saturday,Spruce St & Nassau St to E 11 St & 1 Ave
4341667,16/05/2017,21:47,5/16/2017,21:50,129,W 31 St & 7 Ave,8 Ave & W 31 St,Subscriber,Male,1969,53,50-59,Tuesday,W 31 St & 7 Ave to 8 Ave & W 31 St
1393402,25/02/2017,12:15,2/25/2017,12:19,248,Rivington St & Chrystie St,W Broadway & Spring St,Subscriber,Male,1995,27,20-29,Saturday,Rivington St & Chrystie St to W Broadway & Spring St
6403666,24/06/2017,12:33,6/24/2017,12:58,1486,Bus Slip & State St,E 2 St & Avenue C,Non_Subscriber,Male,1981,41,40-49,Saturday,Bus Slip & State St to E 2 St & Avenue C
2083467,25/03/2017,18:05,3/25/2017,18:18,823,Pier 40 - Hudson River Park,Hudson St & Reade St,Subscriber,Male,1968,54,50-59,Saturday,Pier 40 - Hudson River Park to Hudson St & Reade St
4315230,16/05/2017,16:25,5/16/2017,16:54,1712,Clermont Ave & Lafayette Ave,Metropolitan Ave & Bedford Ave,Non_Subscriber,Male,1981,41,40-49,Tuesday,Clermont Ave & Lafayette Ave to Metropolitan Ave & Bedford Ave
5437205,07/06/2017,13:03,6/7/2017,13:16,753,W 21 St & 6 Ave,E 6 St & Avenue B,Subscriber,Male,1989,33,30-39,Wednesday,W 21 St & 6 Ave to E 6 St & Avenue B
1260121,22/02/2017,8:19,2/22/2017,8:31,684,E 47 St & Park Ave,Broadway & W 58 St,Subscriber,Male,1974,48,40-49,Wednesday,E 47 St & Park Ave to Broadway & W 58 St
2460556,07/04/2017,10:26,4/7/2017,10:32,408,W 82 St & Central Park West,W 88 St & West End Ave,Subscriber,Male,1982,40,40-49,Friday,W 82 St & Central Park West to W 88 St & West End Ave
6102262,19/06/2017,6:56,6/19/2017,7:04,491,W 43 St & 10 Ave,Pershing Square North,Subscriber,Male,1983,39,30-39,Monday,W 43 St & 10 Ave to Pershing Square North
2469770,07/04/2017,15:57,4/7/2017,16:17,1192,Smith St & 9 St,Fulton St & Clermont Ave,Subscriber,Female,1977,45,40-49,Friday,Smith St & 9 St to Fulton St & Clermont Ave
5621355,10/06/2017,12:05,6/10/2017,12:34,1740,Lexington Ave & E 24 St,Broadway & W 41 St,Non_Subscriber,Male,1981,41,40-49,Saturday,Lexington Ave & E 24 St to Broadway & W 41 St
1630084,04/03/2017,11:25,3/4/2017,11:36,676,E 39 St & 3 Ave,E 11 St & 1 Ave,Subscriber,Male,1991,31,30-39,Saturday,E 39 St & 3 Ave to E 11 St & 1 Ave
4577767,20/05/2017,19:44,5/20/2017,19:53,514,E 16 St & 5 Ave,Perry St & Bleecker St,Subscriber,Male,1979,43,40-49,Saturday,E 16 St & 5 Ave to Perry St & Bleecker St
4251955,15/05/2017,15:40,5/15/2017,15:47,382,Bayard St & Baxter St,Vesey Pl & River Terrace,Subscriber,Male,1988,34,30-39,Monday,Bayard St & Baxter St to Vesey Pl & River Terrace
5092155,01/06/2017,8:07,6/1/2017,8:21,839,W 13 St & 6 Ave,W 52 St & 6 Ave,Subscriber,Male,1964,58,50-59,Thursday,W 13 St & 6 Ave to W 52 St & 6 Ave
4582789,20/05/2017,22:50,5/20/2017,22:54,256,Canal St & Rutgers St,Allen St & Stanton St,Subscriber,Male,1989,33,30-39,Saturday,Canal St & Rutgers St to Allen St & Stanton St
437124,20/01/2017,12:33,1/20/2017,12:35,102,Madison St & Clinton St,Madison St & Montgomery St,Subscriber,Male,1994,28,20-29,Friday,Madison St & Clinton St to Madison St & Montgomery St
4386654,17/05/2017,17:31,5/17/2017,17:37,361,E 9 St & Avenue C,Cooper Square & E 7 St,Subscriber,Male,1985,37,30-39,Wednesday,E 9 St & Avenue C to Cooper Square & E 7 St
4848206,26/05/2017,19:27,5/26/2017,19:32,276,Brooklyn Bridge Park - Pier 2,Atlantic Ave & Furman St,Subscriber,Male,1990,32,30-39,Friday,Brooklyn Bridge Park - Pier 2 to Atlantic Ave & Furman St
6355814,23/06/2017,11:36,6/23/2017,11:54,1104,11 Ave & W 27 St,E 16 St & 5 Ave,Subscriber,Male,1985,37,30-39,Friday,11 Ave & W 27 St to E 16 St & 5 Ave
5590129,09/06/2017,18:12,6/9/2017,18:19,465,Riverside Dr & W 72 St,Riverside Dr & W 89 St,Subscriber,Female,1999,23,20-29,Friday,Riverside Dr & W 72 St to Riverside Dr & W 89 St
4036294,10/05/2017,14:46,5/10/2017,14:52,368,Allen St & Rivington St,Cooper Square & E 7 St,Subscriber,Female,1987,35,30-39,Wednesday,Allen St & Rivington St to Cooper Square & E 7 St
6281515,22/06/2017,8:46,6/22/2017,8:56,571,Smith St & 9 St,Reed St & Van Brunt St,Subscriber,Male,1968,54,50-59,Thursday,Smith St & 9 St to Reed St & Van Brunt St
5000284,30/05/2017,15:37,5/30/2017,16:15,2282,Central Park S & 6 Ave,Canal St & Rutgers St,Subscriber,Male,1975,47,40-49,Tuesday,Central Park S & 6 Ave to Canal St & Rutgers St
3723871,03/05/2017,18:21,5/3/2017,18:30,528,E 47 St & Park Ave,Broadway & W 32 St,Subscriber,Male,1978,44,40-49,Wednesday,E 47 St & Park Ave to Broadway & W 32 St
5658418,10/06/2017,21:02,6/10/2017,21:28,1571,2 Ave & E 96 St,E 25 St & 2 Ave,Subscriber,Male,1962,60,60-69,Saturday,2 Ave & E 96 St to E 25 St & 2 Ave
6538158,26/06/2017,17:40,6/26/2017,17:56,958,Broadway & W 51 St,W 33 St & 7 Ave,Non_Subscriber,Male,1981,41,40-49,Monday,Broadway & W 51 St to W 33 St & 7 Ave
6603188,27/06/2017,17:42,6/27/2017,17:51,528,E 47 St & 2 Ave,1 Ave & E 68 St,Subscriber,Male,1992,30,30-39,Tuesday,E 47 St & 2 Ave to 1 Ave & E 68 St
3332077,26/04/2017,17:51,4/26/2017,17:58,417,W 44 St & 5 Ave,Broadway & W 49 St,Subscriber,Female,1960,62,60-69,Wednesday,W 44 St & 5 Ave to Broadway & W 49 St
6579097,27/06/2017,10:51,6/27/2017,11:14,1387,Metropolitan Ave & Bedford Ave,E 7 St & Avenue A,Subscriber,Male,1976,46,40-49,Tuesday,Metropolitan Ave & Bedford Ave to E 7 St & Avenue A
4347914,17/05/2017,7:08,5/17/2017,7:10,173,Leonard St & Church St,Reade St & Broadway,Subscriber,Male,1991,31,30-39,Wednesday,Leonard St & Church St to Reade St & Broadway
6248195,21/06/2017,17:59,6/21/2017,18:11,724,N 8 St & Driggs Ave,Franklin St & Dupont St,Subscriber,Male,1983,39,30-39,Wednesday,N 8 St & Driggs Ave to Franklin St & Dupont St
238151,12/01/2017,18:26,1/12/2017,18:38,713,E 48 St & 3 Ave,W 39 St & 9 Ave,Subscriber,Male,1956,66,60-69,Thursday,E 48 St & 3 Ave to W 39 St & 9 Ave
6190901,20/06/2017,19:27,6/20/2017,19:30,171,Putnam Ave & Throop Ave,Marcus Garvey Blvd & Macon St,Subscriber,Male,1961,61,60-69,Tuesday,Putnam Ave & Throop Ave to Marcus Garvey Blvd & Macon St
6645191,28/06/2017,10:42,6/28/2017,10:52,566,Greenwich Ave & 8 Ave,W 38 St & 8 Ave,Subscriber,Female,1984,38,30-39,Wednesday,Greenwich Ave & 8 Ave to W 38 St & 8 Ave
6116823,19/06/2017,11:07,6/19/2017,11:22,903,W 49 St & 8 Ave,W 22 St & 10 Ave,Subscriber,Male,1985,37,30-39,Monday,W 49 St & 8 Ave to W 22 St & 10 Ave
937987,08/02/2017,12:47,2/8/2017,12:54,439,Great Jones St,MacDougal St & Prince St,Subscriber,Female,1966,56,50-59,Wednesday,Great Jones St to MacDougal St & Prince St
5411923,06/06/2017,23:04,6/6/2017,23:16,712,W 13 St & 5 Ave,E 7 St & Avenue A,Subscriber,Male,1987,35,30-39,Tuesday,W 13 St & 5 Ave to E 7 St & Avenue A
1614911,03/03/2017,16:35,3/3/2017,16:52,1008,1 Ave & E 16 St,E 55 St & 2 Ave,Subscriber,Male,1974,48,40-49,Friday,1 Ave & E 16 St to E 55 St & 2 Ave
5260053,03/06/2017,17:54,6/3/2017,18:22,1674,West End Ave & W 94 St,W 20 St & 11 Ave,Subscriber,Male,1992,30,30-39,Saturday,West End Ave & W 94 St to W 20 St & 11 Ave
350707,17/01/2017,16:38,1/17/2017,16:43,247,5 Ave & E 63 St,E 53 St & Madison Ave,Subscriber,Female,1975,47,40-49,Tuesday,5 Ave & E 63 St to E 53 St & Madison Ave
1526858,01/03/2017,8:46,3/1/2017,8:58,741,W 17 St & 8 Ave,Broadway & W 55 St,Subscriber,Male,1987,35,30-39,Wednesday,W 17 St & 8 Ave to Broadway & W 55 St
1818265,10/03/2017,16:45,3/10/2017,16:58,776,2 Ave & E 31 St,E 20 St & FDR Drive,Subscriber,Male,1981,41,40-49,Friday,2 Ave & E 31 St to E 20 St & FDR Drive
5729780,12/06/2017,9:55,6/12/2017,10:13,1101,E 14 St & Avenue B,6 Ave & Canal St,Subscriber,Female,1981,41,40-49,Monday,E 14 St & Avenue B to 6 Ave & Canal St
1391893,25/02/2017,11:48,2/25/2017,12:00,760,Rivington St & Ridge St,Lispenard St & Broadway,Subscriber,Male,1987,35,30-39,Saturday,Rivington St & Ridge St to Lispenard St & Broadway
6789894,30/06/2017,15:27,6/30/2017,15:50,1388,E 85 St & 3 Ave,Central Park West & W 100 St,Non_Subscriber,Male,1981,41,40-49,Friday,E 85 St & 3 Ave to Central Park West & W 100 St
2378391,04/04/2017,19:41,4/4/2017,20:17,2178,E 32 St & Park Ave,Cathedral Pkwy & Broadway,Subscriber,Male,1962,60,60-69,Tuesday,E 32 St & Park Ave to Cathedral Pkwy & Broadway
146803,09/01/2017,17:15,1/9/2017,17:24,548,E 33 St & 2 Ave,W 33 St & 7 Ave,Subscriber,Male,1974,48,40-49,Monday,E 33 St & 2 Ave to W 33 St & 7 Ave
3184895,22/04/2017,19:29,4/22/2017,19:39,631,Watts St & Greenwich St,Murray St & West St,Subscriber,Male,1968,54,50-59,Saturday,Watts St & Greenwich St to Murray St & West St
5619352,10/06/2017,11:38,6/10/2017,11:49,694,West St & Chambers St,Washington St & Gansevoort St,Subscriber,Female,1968,54,50-59,Saturday,West St & Chambers St to Washington St & Gansevoort St
1831535,11/03/2017,12:15,3/11/2017,12:24,552,Norfolk St & Broome St,Bialystoker Pl & Delancey St,Subscriber,Male,1992,30,30-39,Saturday,Norfolk St & Broome St to Bialystoker Pl & Delancey St
5111514,01/06/2017,13:20,6/1/2017,13:22,125,E 32 St & Park Ave,Lexington Ave & E 29 St,Subscriber,Male,1987,35,30-39,Thursday,E 32 St & Park Ave to Lexington Ave & E 29 St
5797505,13/06/2017,13:19,6/13/2017,13:26,444,Pershing Square South,Broadway & W 36 St,Subscriber,Male,1978,44,40-49,Tuesday,Pershing Square South to Broadway & W 36 St
2010334,23/03/2017,15:29,3/23/2017,15:44,912,W 104 St & Amsterdam Ave,Amsterdam Ave & W 73 St,Subscriber,Male,1978,44,40-49,Thursday,W 104 St & Amsterdam Ave to Amsterdam Ave & W 73 St
3447958,28/04/2017,18:39,4/28/2017,18:49,559,Suffolk St & Stanton St,Forsyth St & Canal St,Subscriber,Male,1990,32,30-39,Friday,Suffolk St & Stanton St to Forsyth St & Canal St
2854090,15/04/2017,15:56,4/15/2017,16:03,472,E 66 St & Madison Ave,W 52 St & 5 Ave,Subscriber,Male,1966,56,50-59,Saturday,E 66 St & Madison Ave to W 52 St & 5 Ave
3795615,05/05/2017,0:14,5/5/2017,0:38,1443,Richardson St & N Henry St,Putnam Ave & Nostrand Ave,Subscriber,Female,1983,39,30-39,Friday,Richardson St & N Henry St to Putnam Ave & Nostrand Ave
